1679270400000,27972.87000000,28000.00000000,27959.92000000,27969.21000000,488.97178000,1679270459999,13682971.76175170,10479,276.95948000,7750711.08487430,0
1679270460000,27971.38000000,28012.04000000,27967.49000000,28008.53000000,431.70124000,1679270519999,12085321.99218770,7702,315.10161000,8821569.39214070,0
1679270520000,28008.53000000,28026.28000000,28000.72000000,28018.22000000,266.61721000,1679270579999,7468708.18227270,7983,125.05296000,3503303.57038360,0
1679270580000,28020.46000000,28038.28000000,28000.01000000,28007.88000000,272.17883000,1679270639999,7625571.37834630,7434,131.94772000,3696856.15058090,0
1679270640000,28007.88000000,28013.46000000,27941.97000000,27953.83000000,516.00845000,1679270699999,14436172.61682110,9753,224.64278000,6284877.88125090,0
1679270700000,27955.42000000,27970.26000000,27823.50000000,27840.14000000,808.41954000,1679270759999,22538579.99087000,16824,355.25729000,9904755.05248250,0
1679270760000,27842.16000000,27868.57000000,27779.65000000,27833.11000000,815.89452000,1679270819999,22708268.99664460,15021,365.23706000,10166497.49364770,0
1679270820000,27829.73000000,27939.83000000,27827.51000000,27929.10000000,565.69844000,1679270879999,15782494.75830930,13565,295.67383000,8249203.59090260,0
1679270880000,27929.82000000,27958.62000000,27923.54000000,27931.81000000,365.24968000,1679270939999,10205456.23374060,9169,175.46327000,4902782.71110900,0
1679270940000,27932.91000000,27955.82000000,27910.45000000,27946.06000000,263.56380000,1679270999999,7361687.59120840,8227,156.04827000,4358682.89093670,0
1679271000000,27943.23000000,27959.91000000,27892.46000000,27898.26000000,294.25202000,1679271059999,8218574.84767660,7723,120.88120000,3376591.51523760,0
1679271060000,27898.26000000,27907.02000000,27858.00000000,27896.52000000,355.52945000,1679271119999,9913883.44141530,8920,169.34861000,4722450.93929900,0
1679271120000,27896.52000000,27952.67000000,27887.55000000,27929.72000000,282.68798000,1679271179999,7894698.00757570,7889,152.49382000,4258692.06331090,0
1679271180000,27931.19000000,27958.11000000,27924.82000000,27940.16000000,238.71241000,1679271239999,6669780.93234500,6695,113.36951000,3167778.74553660,0
1679271240000,27940.16000000,27993.09000000,27936.50000000,27987.88000000,320.18826000,1679271299999,8956046.86633720,8711,187.44369000,5243218.14418440,0
1679271300000,27987.88000000,27992.27000000,27944.91000000,27948.00000000,241.58182000,1679271359999,6755947.12298020,6975,109.42440000,3060213.33417320,0
1679271360000,27948.00000000,27975.00000000,27921.93000000,27955.96000000,261.01011000,1679271419999,7293323.48080170,7446,128.99939000,3604566.39133950,0
1679271420000,27955.96000000,27971.67000000,27931.07000000,27969.77000000,242.92600000,1679271479999,6790369.66847130,7103,139.21687000,3891558.59409470,0
1679271480000,27968.02000000,28017.37000000,27964.39000000,28010.44000000,354.18692000,1679271539999,9915398.08679760,9071,191.69557000,5366766.39409740,0
1679271540000,28010.45000000,28014.37000000,27965.39000000,27974.40000000,255.97615000,1679271599999,7164016.90228120,7004,104.75530000,2931669.73376800,0
1679271600000,27974.39000000,27976.99000000,27934.52000000,27960.00000000,272.69232000,1679271659999,7622580.21863420,7529,133.70060000,3737350.10159360,0
1679271660000,27960.00000000,27977.42000000,27937.72000000,27970.40000000,194.41248000,1679271719999,5435226.38887520,6234,98.05595000,2741430.25230200,0
1679271720000,27968.74000000,27992.24000000,27962.01000000,27981.93000000,225.35627000,1679271779999,6305151.13117970,6505,112.98953000,3161365.41806300,0
1679271780000,27981.94000000,28004.37000000,27977.45000000,27980.11000000,237.46680000,1679271839999,6647319.21156490,6072,119.02496000,3331841.20145960,0
1679271840000,27981.68000000,28015.00000000,27978.52000000,28001.18000000,196.14335000,1679271899999,5491919.91852140,6491,103.87346000,2908403.86518150,0
1679271900000,28002.51000000,28011.93000000,27972.74000000,27993.87000000,238.30961000,1679271959999,6671240.36572720,6712,112.02447000,3136153.23170180,0
