1678406400000,20362.21000000,20367.78000000,20349.99000000,20359.90000000,381.04396000,1678406459999,7757894.74052120,9847,203.50478000,4143507.04179300,0
1678406460000,20359.90000000,20361.92000000,20337.36000000,20350.30000000,456.53888000,1678406519999,9289826.39949100,9367,181.45809000,3692556.04448400,0
1678406520000,20350.30000000,20352.33000000,20336.40000000,20341.60000000,243.05617000,1678406579999,4944747.53389830,6551,104.57275000,2127437.90253290,0
1678406580000,20340.94000000,20348.20000000,20334.51000000,20336.36000000,246.45941000,1678406639999,5012930.54915610,7009,105.85787000,2153176.50350470,0
1678406640000,20335.63000000,20339.44000000,20324.00000000,20333.90000000,313.21777000,1678406699999,6368064.17148080,7388,125.89056000,2559600.21267990,0
1678406700000,20333.07000000,20336.36000000,20321.20000000,20325.98000000,236.63554000,1678406759999,4810314.45550010,6308,117.49707000,2388529.88943390,0
1678406760000,20324.98000000,20334.65000000,20319.28000000,20329.62000000,236.88369000,1678406819999,4814802.90175200,5389,113.98943000,2317025.40794920,0
1678406820000,20328.88000000,20334.43000000,20316.44000000,20322.11000000,236.75936000,1678406879999,4811869.36103270,5900,98.11100000,1994070.66048970,0
1678406880000,20321.19000000,20330.92000000,20315.64000000,20317.05000000,227.25917000,1678406939999,4618601.67441030,5976,99.57073000,2023652.52170050,0
1678406940000,20317.05000000,20321.19000000,20305.72000000,20307.91000000,286.00225000,1678406999999,5810074.31966530,6894,122.94604000,2497672.63885790,0
1678407000000,20307.17000000,20309.94000000,20283.10000000,20294.06000000,380.25534000,1678407059999,7718380.54492740,9211,169.19524000,3434384.91517520,0
1678407060000,20294.06000000,20297.96000000,20269.90000000,20272.95000000,382.74853000,1678407119999,7763193.94702140,6527,170.38691000,3455773.83580940,0
1678407120000,20272.95000000,20296.89000000,20262.93000000,20293.71000000,459.60704000,1678407179999,9318824.75778500,9752,250.56040000,5080493.40562860,0
1678407180000,20292.94000000,20295.58000000,20236.13000000,20244.45000000,636.57427000,1678407239999,12898625.77990820,12788,266.38609000,5398091.28489340,0
1678407240000,20244.45000000,20250.03000000,20199.52000000,20209.72000000,962.07374000,1678407299999,19454979.11012500,17022,432.73257000,8750912.86379490,0
1678407300000,20208.65000000,20212.25000000,20150.00000000,20150.37000000,1244.81509000,1678407359999,25121851.87661450,19273,545.48382000,11008724.71488580,0
1678407360000,20151.59000000,20173.56000000,20115.01000000,20148.29000000,1007.97727000,1678407419999,20310206.89962170,18273,466.82010000,9406648.31759170,0
1678407420000,20146.27000000,20199.11000000,20146.27000000,20196.31000000,520.56531000,1678407479999,10501526.00756800,10719,291.04165000,5870704.85171230,0
1678407480000,20196.31000000,20244.85000000,20195.10000000,20230.99000000,761.69473000,1678407539999,15409167.65033230,13819,366.43959000,7412847.51674840,0
1678407540000,20232.39000000,20234.48000000,20158.79000000,20162.08000000,565.84126000,1678407599999,11428866.73244950,12058,261.92070000,5289907.93848500,0
1678407600000,20162.08000000,20170.17000000,20120.53000000,20142.87000000,782.82302000,1678407659999,15766437.53440650,14867,394.51250000,7945893.23694990,0
1678407660000,20142.87000000,20170.00000000,20118.62000000,20119.21000000,738.88217000,1678407719999,14886545.79114490,13569,362.41123000,7302446.83268050,0
1678407720000,20119.21000000,20140.49000000,20074.00000000,20089.30000000,1225.77109000,1678407779999,24650872.09853080,21243,549.65560000,11054021.90689320,0
1678407780000,20089.30000000,20091.30000000,20051.09000000,20074.54000000,1043.73048000,1678407839999,20949609.14371060,19746,459.73114000,9228158.87696760,0
1678407840000,20073.15000000,20124.80000000,20022.00000000,20114.17000000,1637.94346000,1678407899999,32869149.64619270,26646,702.63916000,14103022.28103900,0
1678407900000,20114.17000000,20170.90000000,20109.84000000,20149.89000000,957.90424000,1678407959999,19296697.00592820,17989,528.98137000,10656183.00239140,0
1678407960000,20149.89000000,20152.45000000,20117.46000000,20126.88000000,708.85090000,1678408019999,14268726.27862740,13501,366.87195000,7384930.09460600,0
1678408020000,20128.39000000,20179.93000000,20126.88000000,20148.99000000,645.50908000,1678408079999,13009532.94880730,13484,319.72726000,6443668.13072620,0
1678408080000,20148.99000000,20154.30000000,20122.51000000,20148.69000000,493.24825000,1678408139999,9933271.01728110,10247,272.02507000,5478294.41233370,0
1678408140000,20147.62000000,20152.71000000,20137.47000000,20141.16000000,477.01342000,1678408199999,9609819.10975700,8710,242.89790000,4893500.01379230,0
1678408200000,20141.16000000,20150.01000000,20110.00000000,20111.17000000,715.61192000,1678408259999,14406041.98408050,12538,366.29569000,7374524.63053460,0
1678408260000,20111.17000000,20115.31000000,20084.66000000,20092.01000000,515.16750000,1678408319999,10354918.80205590,10509,240.08885000,4825848.29708090,0
1678408320000,20092.19000000,20097.01000000,20070.00000000,20080.98000000,427.84728000,1678408379999,8593773.42273410,8595,190.90571000,3834656.51909900,0
1678408380000,20081.70000000,20096.06000000,20070.00000000,20090.44000000,457.77793000,1678408439999,9193639.05137600,9304,254.74806000,5116257.13444750,0
