1671408000000,16739.00000000,16752.19000000,16738.21000000,16751.18000000,129.95004000,1671408059999,2176246.83457910,3398,79.35618000,1328938.64999120,0
1671408060000,16751.18000000,16751.79000000,16747.02000000,16749.56000000,61.34293000,1671408119999,1027431.41159160,1961,26.18780000,438628.99886490,0
1671408120000,16750.31000000,16756.41000000,16749.50000000,16753.86000000,88.22783000,1671408179999,1478149.15908520,2409,52.73494000,883508.17069630,0
1671408180000,16753.86000000,16753.86000000,16747.55000000,16751.51000000,63.87907000,1671408239999,1070024.23989360,2069,32.93228000,551649.91851520,0
1671408240000,16751.53000000,16753.69000000,16742.02000000,16742.02000000,96.15479000,1671408299999,1610589.22694800,3007,27.88545000,467092.20130080,0
1671408300000,16742.71000000,16743.60000000,16733.18000000,16738.06000000,105.97617000,1671408359999,1773825.42055720,2722,52.81305000,883985.15606330,0
1671408360000,16738.06000000,16738.58000000,16725.94000000,16727.02000000,244.94451000,1671408419999,4098221.02063750,4116,97.75238000,1635493.55346960,0
1671408420000,16727.02000000,16727.94000000,16715.44000000,16722.40000000,208.08084000,1671408479999,3479448.06529360,5170,88.37255000,1477756.27547190,0
1671408480000,16722.40000000,16732.15000000,16719.59000000,16730.19000000,129.98581000,1671408539999,2174455.09167310,4381,62.89357000,1052102.62242800,0
1671408540000,16730.44000000,16733.21000000,16726.82000000,16727.90000000,44.47940000,1671408599999,744145.27535270,2096,21.21291000,354903.68826200,0
1671408600000,16727.23000000,16744.25000000,16727.23000000,16739.89000000,137.23751000,1671408659999,2296815.44340970,4101,71.57369000,1197825.48176770,0
1671408660000,16739.88000000,16742.63000000,16737.29000000,16738.17000000,47.97706000,1671408719999,803132.61835580,2024,23.56204000,394436.04681080,0
1671408720000,16738.85000000,16751.70000000,16737.58000000,16750.14000000,117.78413000,1671408779999,1972187.36414680,3285,72.32995000,1211131.60104400,0
1671408780000,16750.83000000,16754.00000000,16748.45000000,16752.39000000,84.31888000,1671408839999,1412433.45633570,2881,41.60212000,696894.94923720,0
1671408840000,16753.26000000,16754.49000000,16748.41000000,16748.41000000,81.27037000,1671408899999,1361448.69318460,2482,31.08734000,520800.33762640,0
1671408900000,16748.74000000,16753.63000000,16744.14000000,16744.34000000,113.86158000,1671408959999,1906990.82056790,2747,43.03103000,720737.84414410,0
1671408960000,16745.05000000,16762.81000000,16744.09000000,16759.66000000,173.80608000,1671409019999,2912406.15265750,3823,116.45329000,1951338.35476760,0
1671409020000,16759.67000000,16761.98000000,16756.66000000,16760.26000000,56.48136000,1671409079999,946586.43712440,2076,29.08048000,487379.21271760,0
1671409080000,16760.74000000,16767.33000000,16759.23000000,16766.88000000,85.82041000,1671409139999,1438703.32472540,2343,51.65557000,865963.63474000,0
1671409140000,16766.14000000,16767.13000000,16762.86000000,16765.31000000,88.12235000,1671409199999,1477370.16676810,1915,53.34485000,894343.81795830,0
1671409200000,16764.71000000,16769.05000000,16761.68000000,16767.20000000,140.12388000,1671409259999,2349368.13512340,2894,86.30601000,1447066.30721560,0
1671409260000,16767.80000000,16774.18000000,16766.01000000,16773.78000000,85.28166000,1671409319999,1430206.08823100,1760,45.98251000,771142.32172660,0
1671409320000,16772.48000000,16779.54000000,16771.69000000,16774.27000000,99.10238000,1671409379999,1662403.71583340,3035,48.26172000,809591.33996280,0
1671409380000,16773.63000000,16787.88000000,16773.52000000,16787.63000000,134.62526000,1671409439999,2259260.63274540,3659,85.99145000,1443110.55473560,0
1671409440000,16787.06000000,16787.63000000,16780.27000000,16784.02000000,71.44344000,1671409499999,1199089.79975850,2474,28.61187000,480221.28548690,0
